,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
127874,hh_Ix0t9xIkHLp0nKsyiAQ,"""Allstar Arbor Tree Service""",,"""""",Pittsburgh,PA,15205,40.441770299999995,-80.0870155,5.0,4,1,tree services
127892,VgVRWIWrjlqZLxyVt1pSdw,"""Terror Town""",Strip District,"""17th & Smallman St""",Pittsburgh,PA,15222,40.4503391,-79.9867761,3.0,9,1,performing arts
127897,1sJs8rfowekLK_yDWB9ocg,"""Fountain of Youth Aveda Salon Spa""",Point Breeze,"""6735 Reynolds""",Pittsburgh,PA,15206,40.4505949,-79.914248,2.5,25,1,beauty & spas
127908,p6Zzn377J7hSOACTb2EXkw,"""LensCrafters""",,"""132 S Hills Vlg, Spc 1105, Spc 1105""",Pittsburgh,PA,15241,40.3431995967,-80.0605015485,2.5,10,1,shopping
127913,1_Dg-GguWatioW4mvFQKQA,"""Little Tokyo Bistro""",South Side,"""2122 E Carson St""",Pittsburgh,PA,15203,40.42817279999999,-79.97535,4.5,103,1,sushi bars
127917,b0vcr9SlSUVkMZycPukrVQ,"""Zoom Dry Cleaners""",Squirrel Hill,"""4638 Browns Hill Rd""",Pittsburgh,PA,15217,40.4152277,-79.9237202,4.0,16,1,sewing & alterations
127972,YYEm5MR6HMCQYI0k1wVnXA,"""Wendy's""",,"""3410 William Penn Hwy""",Pittsburgh,PA,15235,40.4303453194,-79.8137648466,2.0,5,1,fast food
127975,7MsajDJu9sx5OpnAn0OzAw,"""Ron Partybus""",Sheraden,"""""",Pittsburgh,PA,15222,40.4567689,-80.0562864,4.0,4,1,event planning & services
127992,n9zan4iJOl9C178bauqHOg,"""East End Landscaping""",,"""7542 Calumet St""",Pittsburgh,PA,15218,40.418909,-79.882825,1.5,3,1,tree services
127995,R9CchocEBGh5vPCBuMVMNQ,"""Avonworth Community Park""",,"""498 Camp Horne Rd""",Pittsburgh,PA,15237,40.521145000000004,-80.08415,3.0,3,1,recreation centers
128018,S9PKjvGM-AjT1H7nb_YsIA,"""Pearle Vision""",,"""953 Freeport Rd""",Pittsburgh,PA,15238,40.488113135999996,-79.88762989140001,3.5,4,1,shopping
128041,5miOOTlAtDJQtTwuQXgYxw,"""Bar Louie""",North Side,"""330 N Shore Dr, Bldg 1B""",Pittsburgh,PA,15212,40.4461967,-80.01065679999999,2.5,89,1,american (new)
128044,OSLNYVnB69k6zO9jYzRPuA,"""Pizza DeCasa""",,"""101 Fern Hollow Rd""",Coraopolis,PA,15108,40.520986,-80.192876,4.5,23,1,pizza
128047,VFLsE1HxQZKRoljUBeE1jg,"""Mattress Firm Shoppes at Northway""",,"""7975 Mcknight Rd""",Pittsburgh,PA,15237,40.5499859,-80.019564,3.5,7,1,shopping
128059,Zu8j9U_RiGls0arcWji2FQ,"""Nails by Sang""",,"""4143 Brownsville Rd, Ste 3""",Pittsburgh,PA,15227,40.3651869,-79.9824371,3.0,5,1,beauty & spas
128069,KtSSXkYyn9ckJPmIlycFMA,"""Stewart's Too""",,"""9755 Saltsburgh Rd""",Pittsburgh,PA,15239,40.4870279546,-79.7129452229,3.5,3,1,bars
128077,FTVZYUvQtydyO6rQbOFPTw,"""Ephesus Pizza""",Bellevue,"""616 Lincoln Ave""",Bellevue,PA,15202,40.497484299999996,-80.0586827,3.5,40,1,turkish
128079,3JhKtHSmvwzGBysraUVMDg,"""FedEx Office Print & Ship Center""",,"""1720 Washington Rd""",Pittsburgh,PA,15241,40.3481862077,-80.0533735153,3.0,4,1,professional services
128089,pgRaCEwOuWv1J9YhEKBXhw,"""Dunkin' Donuts""",Oakland,"""3907 Forbes Ave""",Pittsburgh,PA,15213,40.442213200000005,-79.956375,3.0,23,1,food
128090,uJKI-Q5UjltENVAQ2XQSmg,"""Mt. Lebanon Dermatology, PC""",,"""607 Washington Rd Lower Level""",Pittsburgh,PA,15228,40.382944,-80.043616,4.0,4,1,dermatologists
128099,gU_KQI2fbU7KiW_K9EiAUA,"""Perfectly Planned By Shari""",Downtown,"""""",Pittsburgh,PA,15106,40.440624799999995,-79.9958864,5.0,3,1,event planning & services
128127,KaayEabSmIborGxeICA1uQ,"""STEMsteps""",,"""3281 Wexford Rd""",Gibsonia,PA,15044,40.6323676927,-80.0096334144,5.0,3,1,local services
128130,sJ5qBwy_VvnIARc7PtZztQ,"""Security Systems Of America""",,"""475 Ardmore Blvd""",Pittsburgh,PA,15221,40.434582,-79.87076400000001,4.0,5,1,home services
128137,tASMB84ttXKF9BuMH_f0DA,"""A Peace of Eden Salon and Spa""",,"""5001 Curry Rd""",Pittsburgh,PA,15236,40.3496789147,-79.9944027924,4.5,8,1,beauty & spas
128149,O9Z8CoMM2zL1DL5wq2fTUg,"""Bobby West - Coldwell Banker Real Estate Services""",Squirrel Hill,"""5887 Forbes Ave""",Pittsburgh,PA,15217,40.4381295142,-79.9197362474,5.0,4,1,real estate services
128154,qpjEu9iBBzIrBGCD-6ENMg,"""Pie Bar""",South Side,"""2126 E Carson St""",Pittsburgh,PA,15203,40.428173,-79.975133,4.0,15,1,italian
128196,lRA6JkfTzbYG55u9k_y4nQ,"""Bead It!""",,"""4223 Washington Rd""",McMurray,PA,15317,40.2619219,-80.1342405,3.5,3,1,jewelry
128205,pctgz0-aQh6fdUF-vKaChA,"""Franco's Pizza""",,"""138 Unity Center Rd""",Pittsburgh,PA,15239,40.490619,-79.7839573,4.0,5,1,restaurants
128230,JMIZBglkEaYb7zOYB2xpSQ,"""Midas""",,"""13050 Frankstown Road""",Penn Hills,PA,15235,40.483437200000004,-79.8190375,4.0,3,1,oil change stations
128232,Rzxf129WeaGmam1Py_H_GQ,"""Chang Eye Group""",,"""2101 Greentree Rd, Ste 105""",Pittsburgh,PA,15220,40.3903858,-80.0708968,2.5,3,1,health & medical
128248,pzKdQnjQUtMGLgPW6Fxr_Q,"""Big Lots - Penn Hills""",,"""11628 Penn Hills Dr""",Pittsburgh,PA,15235,40.4636669,-79.82731779999999,4.0,5,1,department stores
128273,e-tVn_DJs_t8ZIeM0Sq36w,"""Bob's Lounge""",,"""944 Greensburg Pike""",East Pittsburgh,PA,15112,40.415418100000004,-79.8385752,3.0,3,1,nightlife
128282,RJxa8g2zsOom3LFwlqIWMQ,"""Little Caesars""",,"""1160 Washington Ave""",Carnegie,PA,15106,40.3974544,-80.0852973,3.5,3,1,pizza
128283,3mYOJ1OUHUe7egfs_3mPJg,"""American Freight Furniture and Mattress""",,"""718 Hope Hollow Rd""",Carnegie,PA,15106,40.3947689,-80.08550809999998,3.5,6,1,furniture stores
128295,2kE_CUc6tUR8FU5bjAO_Ag,"""R-Time At Rene's""",,"""1030 5th Ave""",East Mc Keesport,PA,15035,40.383033600000005,-79.8103114,4.0,12,1,restaurants
128304,t10m0NFWgbSy7wADAro2bw,"""Soldiers & Sailors Memorial Hall & Museum""",Oakland,"""4141 5th Ave""",Pittsburgh,PA,15213,40.445051,-79.956439,4.5,17,1,event planning & services
128406,CLSRz9E-HmQRDwV2_smoDA,"""Ichiban Hibachi Steakhouse""",,"""983 Freeport Rd""",Pittsburgh,PA,15238,40.4869863,-79.8868327,3.5,64,1,restaurants
128409,poQbPu-sY9UKuDR7ZQMiAA,"""Jaison Kelly - State Farm Insurance Agent""",,"""1750 N Highland Rd""",Pittsburgh,PA,15241,40.349664000000004,-80.0522334,5.0,3,1,insurance
128413,Sn09Z4N9FpfoBbLBSJlB_A,"""Subway""",Downtown,"""930 Penn Ave""",Pittsburgh,PA,15222,40.4438779,-79.99686209999999,4.0,16,1,fast food
128421,3gkqdLgL1Ca0hy1YRsA2Gw,"""V3 Flatbread Pizza""",Lawrenceville,"""4500 Butler St""",Pittsburgh,PA,15201,40.4720893,-79.95902590000001,3.5,24,1,restaurants
128424,Rj7ph5EHlpIbRrSNXDy87w,"""Residence Inn by Marriott Pittsburgh University/Medical Center""",Oakland,"""3896 Bigelow Blvd""",Pittsburgh,PA,15213,40.4541724,-79.9547409,3.0,42,1,event planning & services
128425,v-ojZBwp9wuS5pV2PnGaFg,"""Sincerely Yogurt""",Sewickley,"""511 Beaver St""",Sewickley,PA,15143,40.5400606978,-80.1800410473,3.0,8,1,juice bars & smoothies
128448,UBW93B7VobqU1WO_ElrIoA,"""Persona Hair & Spa""",Dormont,"""1602 Potomac Ave""",Pittsburgh,PA,15216,40.3977416,-80.0361378,4.0,4,1,beauty & spas
128458,v-8AVest8TJwQp0er4dASQ,"""Body Beautiful Car Wash""",,"""107 Clairton Blvd""",Pittsburgh,PA,15236,40.3391714,-79.9595078,3.0,3,1,car wash
128463,oSyqzKNNQ-IAfZkcjePqwg,"""Vip Nails""",,"""11279 Perry Hwy""",Wexford,PA,15090,40.6217549,-80.0543453,2.5,7,1,nail salons
128480,HFHFxedn_C1_-VScHowhqw,"""Jared the Galleria of Jewelry""",,"""3767 William Penn Hwy""",Monroeville,PA,15146,40.436450799999996,-79.78527509999999,3.5,6,1,jewelry
128486,sg4YoTVJZKELd3WBwUgG1w,"""Room Concepts""",,"""4465 Clairton Blvd""",Pittsburgh,PA,15236,40.3583871,-79.9811038,4.5,3,1,shopping
128499,a8LoB2lx_P5cXF6uvYiUeQ,"""Cinemagic Car and Truck Accessories""",,"""10320 Perry Hwy""",Wexford,PA,15090,40.603381799999994,-80.0501204,5.0,3,1,auto customization
128526,Bk2fENDaxjFLsx2_W3XKAw,"""Point State Park Fountain""",Downtown,"""""",Pittsburgh,PA,15222,40.4418551018,-80.0125872687,4.5,38,1,landmarks & historical buildings
128538,qgeoNhlcNPiJ0Aw4RShdGw,"""Blue Flame Restaurant""",,"""1360 Rte 51 S""",Jefferson Hills,PA,15025,40.304809000000006,-79.93371529999999,3.5,8,1,american (traditional)
128573,jqvpzGigTojCqqh7xZWfKw,"""El Dorado Bar""",,"""1109 Rte 837""",Monongahela,PA,15063,40.172091211,-79.8888905761,4.5,3,1,nightlife
128574,rrysQBMgpCqhDZuM34vvwg,"""Santoro's Pizzeria Italiana""",,"""3805 Willow Ave""",Pittsburgh,PA,15234,40.3658059,-80.02512759999999,4.5,39,1,restaurants
128580,rQ4qcvSy2MkMnidf9CweIw,"""MSV Towing""",Squirrel Hill,"""6360 Morrowfield Ave""",Pittsburgh,PA,15217,40.42675,-79.92070090000001,4.5,11,1,local services
128587,-qvQaIEI1DSmue2KDrjiAg,"""Yoga Flow""",,"""4604 William Penn Hwy""",Murrysville,PA,15668,40.425138700000005,-79.6699849,5.0,3,1,active life
128609,Zc77Y9FGZHl4fB7DOmZrCg,"""Bikowski Joseph MD Associates""",Sewickley,"""500 Chadwick St""",Sewickley,PA,15143,40.5345935,-80.18557259999999,1.5,6,1,dermatologists
128623,0Vpm1o_sSDpO_3L1lwIacw,"""Great North American Woodworks""",,"""831 Broadway Ave""",McKees Rocks,PA,15136,40.4732812827,-80.07593393329999,5.0,5,1,specialty schools
128713,2nSlEIS7wwOFc4nwTsF7Hg,"""Catoris Candies""",,"""981 5th Ave""",New Kensington,PA,15068,40.566613399999994,-79.76548170000001,2.5,3,1,chocolatiers & shops
128731,ruEXmCPwoZBTVOv6RCEZCg,"""Joe & Pie Cafe Pizzeria""",Dormont,"""2928 W Liberty Ave""",Pittsburgh,PA,15216,40.3946,-80.035252,3.5,11,1,burgers
128733,Ph7iO3to0eyvZKqQ1kJ4PA,"""Pittsburgh Winery""",Strip District,"""2815 Penn Ave""",Pittsburgh,PA,15222,40.457335,-79.975468,4.5,76,1,music venues
128773,UbeQgHI4ztjWXsYYeKvrtA,"""Wendy's""",,"""9130 State Rt 30""",Irwin,PA,15642,40.3207464,-79.6938229,2.5,7,1,fast food
128774,3zR3Uj23aXY1V3L2qt1t6w,"""Our Little Secret Cafe & Catering""",,"""332 Curry Hollow Rd""",Pleasant Hills,PA,15236,40.337582899999994,-79.9769376,4.5,48,1,american (traditional)
128779,74vqVbTFUYqvSqrBiVj6RA,"""Mozart Management""",Shadyside,"""515 S Aiken Ave""",Pittsburgh,PA,15232,40.455665,-79.937836,2.0,41,1,home services
128815,6wvFyYQb1DxrhiCEEOVSaA,"""Mitch's Barbecue""",,"""4988 Middle Rd""",Gibsonia,PA,15044,40.60376420000001,-79.9284734,4.5,3,1,ice cream & frozen yogurt
128827,qVr2m3R3VsMmgkrFT3bPuw,"""Cupka Richd Deli""",South Side,"""48 S 27th St""",Pittsburgh,PA,15203,40.4255451,-79.9680338,4.5,6,1,sandwiches
128828,FkFMB6yMrLaAADVlGmJYtQ,"""Appliance Warehouse""",South Side,"""523 Bingham St""",Pittsburgh,PA,15203,40.4295665,-79.993866,4.5,4,1,appliances
128838,zE7pCmT1P9-tFLHcoJ7jQw,"""Pints On Penn""",Lawrenceville,"""3523 Penn Ave""",Pittsburgh,PA,15201,40.4643050519,-79.96404491359999,3.5,77,1,bars
128889,gBQuF0LNU30MB3ccieY-oA,"""Carnegie Library Music Hall""",Homestead,"""510 E 10th Ave""",Munhall,PA,15120,40.4070473,-79.90283649999999,3.5,25,1,arts & entertainment
128898,weqcvSKoI0dj1DCH2mVXxA,"""Rudavsky Z S""",Greenfield,"""4203 Murray Ave""",Pittsburgh,PA,15217,40.4230386,-79.928365,5.0,7,1,health & medical
128972,4ggOHxvlxnF0a00hDDVbnQ,"""Sunny Jim's Tavern""",Emsworth,"""255 Camp Horne Rd""",Pittsburgh,PA,15202,40.5172794,-80.0938524,3.5,59,1,american (traditional)
128981,xwM_DY7fKPN6YoeGWGF-Lw,"""Marshalls""",,"""8000 McKnight Rd""",Pittsburgh,PA,15237,40.5511518,-80.0212132,3.0,3,1,shopping
128990,zkW7OAv8Cnb-3SxEBOubTQ,"""Zhen Choo Chinese Restaurant""",,"""268 Yost Blvd""",Pittsburgh,PA,15221,40.414095,-79.855779,4.0,8,1,chinese
129010,efSbCWuU0FJbLmPC5CDfdg,"""Bicycle Heaven""",North Side,"""1800 Preble Ave""",Pittsburgh,PA,15233,40.4563057,-80.0324115,5.0,94,1,museums
129015,M0ZcCq9rmpj7hc8N81JKdg,"""Sam's Club""",,"""249 Summit Park Dr""",Pittsburgh,PA,15275,40.449563700000006,-80.1779379,4.0,11,1,shopping
129017,kTQbZoQZVJ62JpEL-XNvVQ,"""Space""",Downtown,"""812 Liberty Ave""",Pittsburgh,PA,15222,40.4426821,-79.9983079,4.0,9,1,art galleries
129021,OjXXfBcsaGMcXJ5In6pJcQ,"""Thai Gourmet""",Bloomfield,"""4505 Liberty Ave""",Pittsburgh,PA,15224,40.463029799999994,-79.95158190000001,4.0,157,1,thai
129069,OdBklU05S6stIGRn41PFkA,"""The Hott Spot""",,"""614 Washington Ave""",Bridgeville,PA,15017,40.357121899999996,-80.113232,5.0,5,1,active life
129072,DkLkQTDISbGdEZXlVBdLmA,"""Jimmy John's""",Larimer,"""6425 Penn Ave""",Pittsburgh,PA,15206,40.457283000000004,-79.91685,3.0,24,1,salad
129080,497iuIdzSZqEVZ_iTnp-Jg,"""Moonlite Cafe""",Brookline,"""530 Brookline Blvd""",Pittsburgh,PA,15226,40.3955323,-80.02281579999999,4.5,27,1,italian
129089,Ij00ADkSvmJrYrs9mFAkGA,"""Enterprise Rent-A-Car""",,"""4099 William Penn Hwy, Ste 101""",Monroeville,PA,15146,40.438782,-79.769036,2.0,8,1,hotels & travel
129103,2s5M8rzI7fGSRbtgRc-erA,"""Boston Market""",,"""3776 William Penn Hwy""",Monroeville,PA,15146,40.435701200000004,-79.7851811,4.0,5,1,comfort food
129110,g2w-A6-FpxRUqlJlctdW0g,"""True Blue Healing Arts Massage Therapy""",Shadyside,"""5501 Walnut St, Ste 305""",Pittsburgh,PA,15232,40.4513407,-79.93377190000001,5.0,3,1,massage therapy
129121,Y_MJ9VdIrtD6Dag3ZC-cSA,"""Superb Auto""",Beechview,"""1200 W Liberty Ave""",Pittsburgh,PA,15226,40.412771899999996,-80.0104417,3.5,3,1,automotive
129130,Lu_kDly9VUyD-qPAI3HJNg,"""Happy Feet Reflexology""",South Side,"""2212 E Carson St""",Pittsburgh,PA,15203,40.428241799999995,-79.9742384,4.5,50,1,massage
129157,GC2M_AHXuLku2T-qQE9oXg,"""Doggone Delightful""",Brighton Heights,"""3621 California Ave""",Pittsburgh,PA,15212,40.480804,-80.04144190000001,5.0,10,1,pets
129166,ASXvXm-_-Tm37diPmEZpLg,"""Zak's Bike Shop""",,"""3014 Walnut St""",McKeesport,PA,15132,40.33104,-79.84424200000001,5.0,3,1,bike repair/maintenance
129170,99HjFNBu3p69JvDV2cpQFw,"""St Mary of Mercy Church""",Downtown,"""202 Stanwix St""",Pittsburgh,PA,15222,40.439721,-80.0046065,4.5,3,1,religious organizations
129180,jgLmQexvbNoxYpeTzXOPJg,"""Victor's Luggage and Shoe Repair""",,"""4520 William Penn Hwy""",Murrysville,PA,15668,40.425861499999996,-79.6739685,4.0,4,1,local services
129182,gw81xeGRaDlFPOiF9E38rg,"""Hickory Heights Golf Club""",,"""116 Hickory Heights Dr""",Bridgeville,PA,15017,40.3409749,-80.14102170000001,3.5,7,1,golf
129188,-h6bRTwHPOMi_JHE-8sBpg,"""Rick's Barber Shop""",,"""352 Freeport Rd""",Pittsburgh,PA,15238,40.49388,-79.860465,4.5,6,1,barbers
129189,HPX1pRtWInt_UVtfld-zsQ,"""Chateau Café & Cakery""",North Side,"""1501 Preble Ave, Fl 1""",Pittsburgh,PA,15233,40.4544720399,-80.0324073579,4.0,37,1,restaurants
129219,sJQszX3VVOpkQAwfIcjqzQ,"""GetGo Fuel Station""",,"""3601 Saw Mill Run Blvd""",Pittsburgh,PA,15227,40.372124,-79.9814123,3.5,9,1,food
129255,n47XFIEWgTa0q77N8_hlNA,"""Bowser Buick GMC""",,"""1001 Clairton Blvd""",Pleasant Hills,PA,15236,40.3329736,-79.9456907,4.0,8,1,auto repair
129273,i-PHRe35n7FXQ16OpIFfgw,"""Goodwill""",Banksville,"""2866 Banksville Rd""",Pittsburgh,PA,15216,40.404198,-80.040213,3.5,3,1,local services
129274,82gUcpp_Z04hJaIjjnH4xA,"""A 1 Garage Door""",Squirrel Hill,"""""",Pittsburgh,PA,15217,40.4327086,-79.92486690000001,5.0,7,1,garage door services
129279,oEqvC02g0ObZgQnvif9mUw,"""XFINITY""",Strip District,"""""",Pittsburgh,PA,15222,40.4475255,-79.9933976,1.5,28,1,professional services
129288,1KJCoOt2bc0799wmUsgLcw,"""Wash Bored""",,"""638 Center Ave""",West View,PA,15229,40.5187539,-80.0304615,4.5,5,1,dry cleaning & laundry
129416,NzqDtN780kMnfj0501MGzg,"""Skraitz Chiropractic""",,"""2476 Washington Rd""",Canonsburg,PA,15317,40.254979,-80.1645022,4.5,3,1,chiropractors
129430,K_kCA6XBgvimjZwk6uRugA,"""Fade Factory Barber Shop""",,"""11899 State Rte 30""",Irwin,PA,15642,40.3313220101,-79.739936622,2.5,3,1,hair salons
129451,hUHIahAcew5i39D_6ZqEmQ,"""Donatos Fox Chapel""",,"""46 Fox Chapel Rd""",Pittsburgh,PA,15238,40.4883350846,-79.88283755890001,3.5,41,1,italian
129483,Mz84cEdPFAkY1FlsbcSpVg,"""Mr Tire Auto Service Centers""",,"""825 Beaver Grade Rd""",Coraopolis,PA,15108,40.5167723,-80.21965,3.5,8,1,gas stations
129490,8c2ObImjXJ9pW0hUccL35A,"""Arby's""",,"""450 Clairton Blvd""",Pittsburgh,PA,15236,40.334708,-79.9474709,4.0,3,1,sandwiches
129498,2-jI4n2kVK9ltHS-WdnGUA,"""Mister Grooming & Goods""",Lawrenceville,"""4504 Butler St""",Pittsburgh,PA,15201,40.472132,-79.958813,4.5,72,1,beauty & spas
129535,kxExZSIC6_ENlohnKnut5w,"""Verona Dental Care""",,"""625 Allegheny River Blvd""",Verona,PA,15147,40.504606,-79.842889,5.0,3,1,general dentistry
129543,Kga0GD-FhVohM1vLnpeKvQ,"""Monro Muffler Brake & Service""",,"""801 Westview Park Dr""",Pittsburgh,PA,15229,40.5173125152,-80.03142803909999,3.0,4,1,auto repair
129568,WTlT_YIv_qAwYWIa9i9HOA,"""Distrikt Hotel Pittsburgh""",Downtown,"""453 Boulevard Of The Allies""",Pittsburgh,PA,15219,40.437424579,-79.9989692362,3.5,10,1,cocktail bars
129596,1QflFDnReuQW7CoXGL9oUA,"""Dunkin' Donuts""",,"""3528 Washington Rd""",Canonsburg,PA,15317,40.2839586,-80.12155859999999,3.0,3,1,restaurants
129599,8CjI8nebSDB5aINJc3dLwA,"""Quattro Pizza""",,"""328 Curry Hollow Rd""",Pittsburgh,PA,15236,40.337629744699996,-79.9774027947,4.0,10,1,italian
129600,1RHY4K3BD22FK7Cfftn8Mg,"""Marathon Diner""",,"""Center Core - Food Court, Fl 3, Pittsburgh International Airport""",Pittsburgh,PA,15231,40.50478,-80.23362,4.5,9,1,sandwiches
129640,FdAFfmeqaaY-1463SyTwGQ,"""Cherries Diner""",Downtown,"""119 Forbes Ave""",Pittsburgh,PA,15222,40.4410488,-80.003272,3.0,57,1,diners
129682,5wr_UtUUdF8L2UlaD1DhNQ,"""Rice King""",,"""2199 Babcock Blvd""",Pittsburgh,PA,15209,40.510544,-79.993672,3.5,14,1,chinese
129726,bsXRu6wXmn_pRAGToCEPjQ,"""Giant Eagle Market District""",Shadyside,"""5550 Centre Ave""",Pittsburgh,PA,15232,40.4563396,-79.9346032,3.0,95,1,drugstores
129757,8vqAiSXLuBcQc38pbfE0Xw,"""Starbucks""",Oakland,"""4022 Fifth Ave""",Pittsburgh,PA,15213,40.4436978387,-79.955671762,4.0,9,1,coffee & tea
129758,IDD-jWCIw52KdhUEk9x01g,"""Lou's Auto Service & Sales""",Oakland,"""4619 Centre Ave""",Pittsburgh,PA,15213,40.452139100000004,-79.95125440000001,4.5,11,1,automotive
129759,qfcdMhm1Ff28JHVpHca20g,"""Pizza Bellagio""",Oakland,"""4635 Centre Ave""",Pittsburgh,PA,15213,40.4524104,-79.9506684,1.5,15,1,pizza
129767,S2OUblEc-GaZG8uaB5uFMA,"""J & A South park""",,"""2316 Bethel Church Rd""",Bethel Park,PA,15102,40.346379999999996,-80.02861899999999,4.5,13,1,home services
129808,X_lzGu3Kq70-SZBIbWi8Lg,"""Gabriel Brothers""",,"""5505 Century Dr""",West Mifflin,PA,15122,40.341972999999996,-79.9425292,2.5,7,1,discount store
129833,b5IEKUsyLQwjFwhDLxvHzQ,"""Molyneaux Tile, Carpet & Wood""",,"""316 Allegheny River Blvd""",Oakmont,PA,15139,40.4751756,-79.8497106,4.0,4,1,home services
129875,3FM2IcIo5xf27XSkYvDGnw,"""Shady Acres Saddlery""",,"""595 Dorseyville Rd""",Pittsburgh,PA,15238,40.5366616,-79.9133059,5.0,3,1,horse equipment shops
129878,lNtKm5FelrjOxyjq9Kv0jA,"""South Hills Electric""",,"""951 Killarney Dr""",Pittsburgh,PA,15234,40.375615,-80.006726,4.0,4,1,heating & air conditioning/hvac
129913,DoxWHWsa2iZN5X9Hb4DQxA,"""Breakout Games - North Hills""",,"""8035 McKnight Rd""",Pittsburgh,PA,15237,40.553532399999995,-80.021008,5.0,11,1,escape games
129932,FCUVjQf762no86Uzcbv1Tg,"""PPG Paints Arena""",Downtown,"""1001 Fifth Ave""",Pittsburgh,PA,15219,40.4395332827,-79.98952388720001,4.0,135,1,stadiums & arenas
129936,pr-YqG2g2UlI7u8VcVexhA,"""Dynamex""",Sewickley,"""203 Overlook Dr""",Sewickley,PA,15143,40.529965999999995,-80.137426,1.0,4,1,na
129951,hBJ0SZwpCX5fvJPyxFy83Q,"""Thai Spoon""",Dormont,"""1409 Potomac Ave""",Pittsburgh,PA,15216,40.3953208923,-80.0346221924,4.0,101,1,restaurants
130068,cjNMMqnB4eOf2GWvhM9UhQ,"""Laser Wash Group""",Greentree,"""499 Mansfield Ave""",Pittsburgh,PA,15205,40.4179218,-80.0580277,3.0,6,1,car wash
130085,2To5KDQepjSUpdA5oPPRog,"""Cestone's Pizza""",Mt. Washington,"""200 Virginia Ave""",Mount Washington,PA,15211,40.4308105,-80.0095689,4.0,23,1,restaurants
130110,TmGxQgFdiG585PCs_2hCew,"""Rita's Italian Ice""",Squirrel Hill,"""5880 Forbes Ave""",Pittsburgh,PA,15217,40.4377893,-79.9198184,4.5,35,1,desserts
130118,NQHDN1JzG-heuyrSkT9R9w,"""Dollar Tree""",,"""12 Federal Dr""",Pittsburgh,PA,15235,40.4633127,-79.82721140000001,4.0,6,1,discount store
130119,002ISUJGzG_5ejVrIqsPFA,"""Salon Atmosphere""",Dormont,"""3000 W Liberty Ave""",Pittsburgh,PA,15216,40.3931719,-80.03694899999999,4.0,13,1,day spas
130213,86PQRj-tc8vLsWwQzHx_mg,"""Petsburgh Grooming""",Carrick,"""2601 Brownsville Rd""",Pittsburgh,PA,15227,40.3857472367,-79.9785629515,4.0,5,1,pet services
130218,2lp4c5Q9dw5V3VGy7wPCDA,"""lather A Pet Bath House""",Bloomfield,"""5100 Liberty Ave""",Pittsburgh,PA,15224,40.4585314,-79.9437397,5.0,50,1,pet groomers
130222,slMjKmGTnufGx6ZWR6Mg3A,"""Carson Street Deli & Craft Beer Bar""",South Side,"""1507 E Carson St""",Pittsburgh,PA,15203,40.42904420000001,-79.9830861,4.5,111,1,event planning & services
130223,vXEZ-r6fah-5Fjt3a6c-Gw,"""The Cheesecake Factory""",South Side,"""415 S 27th St""",Pittsburgh,PA,15203,40.428411100000005,-79.9653483,3.5,211,1,american (traditional)
130252,uYzaARioENSfB9Y9Gk2PDA,"""Carl's Tavern""",,"""3386 William Penn Hwy""",Pittsburgh,PA,15235,40.4314939,-79.8163823,4.0,39,1,restaurants
130276,t9xsKNdiLIOyT1h2PqQm4A,"""UPMC Mercy""",The Hill District,"""1400 Locust St""",Pittsburgh,PA,15219,40.43613679999999,-79.98528540000001,4.0,12,1,health & medical
130289,Aq5ppKWt864bUBCGsHBU3g,"""Park View Apartments""",North Side,"""10 Allegheny Ctr""",Pittsburgh,PA,15212,40.451935999999996,-80.007008,2.5,9,1,hotels & travel
130290,cGQKUOAZm_VHcQOJWbatog,"""P.F. Chang's""",Homestead,"""148 W Bridge St""",West Homestead,PA,15120,40.407092999999996,-79.91608599999999,3.0,126,1,chinese
130343,YA-zr8RKDCuDvt4KMlhg8g,"""Burlington Coat Factory Warehouse""",,"""330 Mall Office Complex Ofc Complex""",Monroeville,PA,15146,40.426818123000004,-79.7965550167,2.5,3,1,fashion
130356,t_eyLFOgTRXTsgXKo5WDqA,"""The UPS Store""",,"""10 Old Clairton Rd, Ste 12A""",Pittsburgh,PA,15236,40.3398479269,-79.9660679698,3.5,3,1,shipping centers
130395,XL_UXD2rDSO37i4A56W_bw,"""Yoga Flow""",,"""250 Mt Lebanon Blvd""",Pittsburgh,PA,15234,40.3679902,-80.03680370000001,5.0,5,1,yoga
130400,QmTb7f_oeM7o6DLIQ2I2Jg,"""Eide's Entertainment""",Strip District,"""1121 Penn Ave""",Pittsburgh,PA,15222,40.445437,-79.993358,3.5,42,1,music & dvds
130436,y5v2vmVlWZS-o9q-c1Wb-g,"""Chick-fil-A""",Homestead,"""480 E Waterfront Dr""",Homestead,PA,15120,40.4127,-79.907871,4.0,34,1,event planning & services
130445,G7CUY3cFtCPi855fPoF6Cw,"""Pompadour Salon""",,"""3830 Brownsville Rd""",Pittsburgh,PA,15227,40.3694387388,-79.975832568,5.0,4,1,hair salons
130471,lFKkxBZBS5gUEQT7k1SePw,"""Silky's""",,"""1107 Island Ave""",Mc Kees Rocks,PA,15136,40.476843,-80.066281,3.5,3,1,nightlife
130489,4saY-X3A6xyJrUuUjGB79w,"""Bath & Body Works""",Homestead,"""The Waterfront""",Homestead,PA,15120,40.410731899999995,-79.9115741,4.5,4,1,beauty & spas
